# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
$T,1118171,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.49,nan,50.00
$T,1118271,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.45,nan,50.00
$T,1118371,0.00,24.00,nan,12.40,0.68,20.83,994.37,158.42,nan,50.00
$T,1118471,0.00,24.00,nan,12.40,0.68,20.83,994.37,158.42,nan,50.00
$T,1118571,0.00,24.00,nan,12.40,0.68,20.83,994.37,158.42,nan,50.00
$T,1118671,0.00,24.00,nan,12.40,0.68,20.83,994.36,158.44,nan,50.00
$T,1118771,0.00,24.00,nan,12.40,0.68,20.83,994.37,158.39,nan,50.00
$T,1118871,0.00,24.00,nan,12.40,0.68,20.83,994.36,158.49,nan,50.00
$T,1118971,0.00,24.00,nan,12.40,0.68,20.83,994.35,158.53,nan,50.00
$T,1119071,0.00,24.00,nan,12.40,0.68,20.83,994.35,158.55,nan,50.00
